2025-07-16 10:30:50,883 mlscoringinference [INFO | secrets.py : get_secret : 10] --> Fetching secrets for environment: dev
2025-07-16 11:57:54,415 mlscoringinference [INFO | llm_models.py : get_llm_model : 34] --> Initializing ChatBedrockConverse model
2025-07-16 11:57:54,415 mlscoringinference [INFO | llm_models.py : get_llm_model : 43] --> ChatBedrockConverse model initialized successfully
2025-07-16 11:57:54,415 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 120] --> Starting ID type classification...
2025-07-16 11:57:54,415 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 141] --> length of input - 5
2025-07-16 11:57:54,415 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 168] --> Long input detected or not in deterministic, skipping classification
2025-07-16 11:57:54,415 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 73] --> Finished classifying payload ID type.
2025-07-16 11:57:54,415 mlscoringinference [INFO | main.py : communicate : 34] --> Payload request id is : 0c2a17bc-13da-4f3b-89e0-60bc54b6daf6
2025-07-16 11:57:54,415 mlscoringinference [INFO | main.py : communicate : 97] --> new request id: req-7595353f-5a99-494d-b9a1-2dcdd26ce57b
2025-07-16 11:57:54,415 mlscoringinference [INFO | main.py : communicate : 110] --> Starting new graph invocation with request_id: req-7595353f-5a99-494d-b9a1-2dcdd26ce57b
2025-07-16 11:57:54,415 mlscoringinference [INFO | main.py : communicate : 119] --> Invoking graph with user query: 'What is SPEED-e of NSDL?'
2025-07-16 11:57:54,433 mlscoringinference [INFO | llm_models.py : pre_model_hook : 47] --> max tokens till now: 20
2025-07-16 11:57:54,433 mlscoringinference [INFO | supervisor_agent_v2.py : __call__ : 26] --> Assistance started..
2025-07-16 11:57:54,971 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 60] --> Received chatbot payload: user_id='NAGSYA5' session_id='df018c6b-ebfd-4cbf-905c-ec8cd392b108' client_id='NAGSYA5' role='CLIENT' token='b05c8b40-3d72-469b-b3ef-829f04894e9a' interaction=InteractionV2(type='AGENTIC_FLOW', attachement='', input=InputData(text='What is SPEED-e of NSDL?', id=None, from_date=None, to_date=None), metadata=Metadata(source='web'), request_id='11a70a19-9a3c-43fa-969a-cd3142ae7e07')
2025-07-16 11:57:54,971 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 61] --> Starting to classify payload ID type.
2025-07-16 11:57:54,971 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 103] --> Graph State define Initiated.
2025-07-16 11:57:54,971 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 105] --> Graph State define Successfull.
2025-07-16 11:57:54,971 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 108] --> Defining nodes in the graph.
2025-07-16 11:57:54,971 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 115] --> Registering agents and tools in the graph.
2025-07-16 11:57:55,031 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 177] --> Adding edges to the graph.
2025-07-16 11:57:55,031 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 227] --> LangGraph Supervisor created successfully.
2025-07-16 11:57:55,058 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 21] --> Reading JSON file to extract id_types.
2025-07-16 11:57:55,063 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 25] --> Loaded JSON content.
2025-07-16 11:57:55,063 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 37] --> Added default 'home' button to id_types.
2025-07-16 11:57:55,063 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 39] --> Extracted id_types: [{'id': 'ledger_report', 'text': 'Ledger Report'}, {'id': 'home', 'text': 'home'}, {'id': 'profit_and_loss_statement', 'text': 'Profit and loss statement'}, {'id': 'my_details', 'text': 'My details'}, {'id': 'dp_statement', 'text': 'DP Statement'}, {'id': 'brokerage_report', 'text': 'Brokerage Report'}, {'id': 'itr_statement', 'text': 'ITR Statement'}, {'id': 'available_margin', 'text': 'Available Margin'}, {'id': 'my_dashboard', 'text': 'My Dashboard'}, {'id': 'tds_certificate', 'text': 'TDS Certificate'}, {'id': 'stt_ctt_certificate', 'text': 'STT/CTT Certificate'}, {'id': 'markets_research_client', 'text': 'Market Research'}, {'id': 'emodification', 'text': 'E-modification'}, {'id': 'upcoming_buyback', 'text': 'Upcoming Buyback'}, {'id': 'mf_status', 'text': 'Mutual Fund Status'}, {'id': 'fund_payout_status', 'text': 'Fund Payout Status'}, {'id': 'margin_shortage', 'text': 'Margin Shortage Penalty'}, {'id': 'rta_statement', 'text': 'RTA Statement'}, {'id': 'dormant_status', 'text': 'Dormant Reactivation & Status'}, {'id': 'fund_transfer_status', 'text': 'Funds Transfer Status'}, {'id': 'stop_online_trade', 'text': 'Stop Online Trading'}, {'id': 'start_online_trade', 'text': 'Start Online Trading'}, {'id': 'grandfather_pnl', 'text': 'Grandfather Profit and Loss statement'}, {'id': 'sauda_details', 'text': 'Sauda Detail'}, {'id': 'ipo', 'text': 'IPO'}, {'id': 'digi_cmr', 'text': 'DIGI CMR Report'}, {'id': 'contract_note', 'text': 'Contract Note'}, {'id': 'dis_drf_status', 'text': 'DIS/DRF Status'}, {'id': 'segment_addition', 'text': 'Segment Addition'}, {'id': 'advisor_request', 'text': 'Advisor Request'}]
2025-07-16 11:57:55,063 mlscoringinference [INFO | llm_models.py : get_llm_model : 30] --> Using default model ID: anthropic.claude-3-sonnet-20240229-v1:0
2025-07-16 11:57:55,066 mlscoringinference [INFO | llm_models.py : get_llm_model : 34] --> Initializing ChatBedrockConverse model
2025-07-16 11:57:55,067 mlscoringinference [INFO | llm_models.py : get_llm_model : 43] --> ChatBedrockConverse model initialized successfully
2025-07-16 11:57:55,067 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 120] --> Starting ID type classification...
2025-07-16 11:57:55,067 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 141] --> length of input - 5
2025-07-16 11:57:55,067 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 168] --> Long input detected or not in deterministic, skipping classification
2025-07-16 11:57:55,067 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 73] --> Finished classifying payload ID type.
2025-07-16 11:57:55,067 mlscoringinference [INFO | main.py : communicate : 34] --> Payload request id is : 11a70a19-9a3c-43fa-969a-cd3142ae7e07
2025-07-16 11:57:55,067 mlscoringinference [INFO | main.py : communicate : 97] --> new request id: req-3392d79f-2c64-4420-acca-5536467b3d72
2025-07-16 11:57:55,067 mlscoringinference [INFO | main.py : communicate : 110] --> Starting new graph invocation with request_id: req-3392d79f-2c64-4420-acca-5536467b3d72
2025-07-16 11:57:55,067 mlscoringinference [INFO | main.py : communicate : 119] --> Invoking graph with user query: 'What is SPEED-e of NSDL?'
2025-07-16 11:57:55,067 mlscoringinference [INFO | llm_models.py : pre_model_hook : 47] --> max tokens till now: 30
2025-07-16 11:57:55,067 mlscoringinference [INFO | supervisor_agent_v2.py : __call__ : 26] --> Assistance started..
2025-07-16 11:57:55,586 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 60] --> Received chatbot payload: user_id='NAGSYA5' session_id='df018c6b-ebfd-4cbf-905c-ec8cd392b108' client_id='NAGSYA5' role='CLIENT' token='b05c8b40-3d72-469b-b3ef-829f04894e9a' interaction=InteractionV2(type='AGENTIC_FLOW', attachement='', input=InputData(text='What is SPEED-e of NSDL?', id=None, from_date=None, to_date=None), metadata=Metadata(source='web'), request_id='1c1d60ca-c0b7-400d-b83e-4add74e62326')
2025-07-16 11:57:55,586 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 61] --> Starting to classify payload ID type.
2025-07-16 11:57:55,586 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 103] --> Graph State define Initiated.
2025-07-16 11:57:55,586 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 105] --> Graph State define Successfull.
2025-07-16 11:57:55,586 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 108] --> Defining nodes in the graph.
2025-07-16 11:57:55,586 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 115] --> Registering agents and tools in the graph.
2025-07-16 11:57:55,654 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 177] --> Adding edges to the graph.
2025-07-16 11:57:55,656 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 227] --> LangGraph Supervisor created successfully.
2025-07-16 11:57:55,679 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 21] --> Reading JSON file to extract id_types.
2025-07-16 11:57:55,679 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 25] --> Loaded JSON content.
2025-07-16 11:57:55,684 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 37] --> Added default 'home' button to id_types.
2025-07-16 11:57:55,684 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 39] --> Extracted id_types: [{'id': 'ledger_report', 'text': 'Ledger Report'}, {'id': 'home', 'text': 'home'}, {'id': 'profit_and_loss_statement', 'text': 'Profit and loss statement'}, {'id': 'my_details', 'text': 'My details'}, {'id': 'dp_statement', 'text': 'DP Statement'}, {'id': 'brokerage_report', 'text': 'Brokerage Report'}, {'id': 'itr_statement', 'text': 'ITR Statement'}, {'id': 'available_margin', 'text': 'Available Margin'}, {'id': 'my_dashboard', 'text': 'My Dashboard'}, {'id': 'tds_certificate', 'text': 'TDS Certificate'}, {'id': 'stt_ctt_certificate', 'text': 'STT/CTT Certificate'}, {'id': 'markets_research_client', 'text': 'Market Research'}, {'id': 'emodification', 'text': 'E-modification'}, {'id': 'upcoming_buyback', 'text': 'Upcoming Buyback'}, {'id': 'mf_status', 'text': 'Mutual Fund Status'}, {'id': 'fund_payout_status', 'text': 'Fund Payout Status'}, {'id': 'margin_shortage', 'text': 'Margin Shortage Penalty'}, {'id': 'rta_statement', 'text': 'RTA Statement'}, {'id': 'dormant_status', 'text': 'Dormant Reactivation & Status'}, {'id': 'fund_transfer_status', 'text': 'Funds Transfer Status'}, {'id': 'stop_online_trade', 'text': 'Stop Online Trading'}, {'id': 'start_online_trade', 'text': 'Start Online Trading'}, {'id': 'grandfather_pnl', 'text': 'Grandfather Profit and Loss statement'}, {'id': 'sauda_details', 'text': 'Sauda Detail'}, {'id': 'ipo', 'text': 'IPO'}, {'id': 'digi_cmr', 'text': 'DIGI CMR Report'}, {'id': 'contract_note', 'text': 'Contract Note'}, {'id': 'dis_drf_status', 'text': 'DIS/DRF Status'}, {'id': 'segment_addition', 'text': 'Segment Addition'}, {'id': 'advisor_request', 'text': 'Advisor Request'}]
2025-07-16 11:57:55,684 mlscoringinference [INFO | llm_models.py : get_llm_model : 30] --> Using default model ID: anthropic.claude-3-sonnet-20240229-v1:0
2025-07-16 11:57:55,684 mlscoringinference [INFO | llm_models.py : get_llm_model : 34] --> Initializing ChatBedrockConverse model
2025-07-16 11:57:55,684 mlscoringinference [INFO | llm_models.py : get_llm_model : 43] --> ChatBedrockConverse model initialized successfully
2025-07-16 11:57:55,684 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 120] --> Starting ID type classification...
2025-07-16 11:57:55,684 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 141] --> length of input - 5
2025-07-16 11:57:55,684 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 168] --> Long input detected or not in deterministic, skipping classification
2025-07-16 11:57:55,684 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 73] --> Finished classifying payload ID type.
2025-07-16 11:57:55,684 mlscoringinference [INFO | main.py : communicate : 34] --> Payload request id is : 1c1d60ca-c0b7-400d-b83e-4add74e62326
2025-07-16 11:57:55,684 mlscoringinference [INFO | main.py : communicate : 97] --> new request id: req-aac5309f-9924-484a-b20a-82372fb15614
2025-07-16 11:57:55,684 mlscoringinference [INFO | main.py : communicate : 110] --> Starting new graph invocation with request_id: req-aac5309f-9924-484a-b20a-82372fb15614
2025-07-16 11:57:55,684 mlscoringinference [INFO | main.py : communicate : 119] --> Invoking graph with user query: 'What is SPEED-e of NSDL?'
2025-07-16 11:57:55,684 mlscoringinference [INFO | llm_models.py : pre_model_hook : 47] --> max tokens till now: 40
2025-07-16 11:57:55,695 mlscoringinference [INFO | supervisor_agent_v2.py : __call__ : 26] --> Assistance started..
2025-07-16 11:57:56,075 mlscoringinference [INFO | supervisor_agent_v2.py : __call__ : 39] --> Assistance Break.
2025-07-16 11:57:56,075 mlscoringinference [INFO | supervisor_agent_v2.py : __call__ : 42] --> Assitance completed.
2025-07-16 11:57:56,075 mlscoringinference [INFO | dynamic_router.py : route_primary_assistant : 15] --> Primary Router function Activated.
2025-07-16 11:57:56,075 mlscoringinference [INFO | dynamic_router.py : route_primary_assistant : 24] --> Primary Router state Routed to : InformationCentreAgent.
2025-07-16 11:57:56,075 mlscoringinference [INFO | information_center_agent.py : __call__ : 59] --> Information react agent initiated...
2025-07-16 11:57:56,075 mlscoringinference [INFO | state_utils.py : inject_tool_message : 21] --> Tool message injection Initiated.
2025-07-16 11:57:56,075 mlscoringinference [INFO | state_utils.py : inject_tool_message : 42] --> Tool message for InformationCentreAgent injected successfully
2025-07-16 11:57:56,075 mlscoringinference [INFO | llm_models.py : pre_model_hook : 47] --> max tokens till now: 124
2025-07-16 11:57:56,075 mlscoringinference [INFO | information_center_agent.py : __call__ : 81] --> Invoking Information React agent with inputs...
2025-07-16 11:57:56,188 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 60] --> Received chatbot payload: user_id='NAGSYA5' session_id='df018c6b-ebfd-4cbf-905c-ec8cd392b108' client_id='NAGSYA5' role='CLIENT' token='b05c8b40-3d72-469b-b3ef-829f04894e9a' interaction=InteractionV2(type='AGENTIC_FLOW', attachement='', input=InputData(text='What is SPEED-e of NSDL?', id=None, from_date=None, to_date=None), metadata=Metadata(source='web'), request_id='b555867b-636f-459b-ac55-7da2be9a8213')
2025-07-16 11:57:56,188 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 61] --> Starting to classify payload ID type.
2025-07-16 11:57:56,188 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 103] --> Graph State define Initiated.
2025-07-16 11:57:56,188 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 105] --> Graph State define Successfull.
2025-07-16 11:57:56,188 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 108] --> Defining nodes in the graph.
2025-07-16 11:57:56,188 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 115] --> Registering agents and tools in the graph.
2025-07-16 11:57:56,250 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 177] --> Adding edges to the graph.
2025-07-16 11:57:56,250 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 227] --> LangGraph Supervisor created successfully.
2025-07-16 11:57:56,287 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 21] --> Reading JSON file to extract id_types.
2025-07-16 11:57:56,287 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 25] --> Loaded JSON content.
2025-07-16 11:57:56,287 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 37] --> Added default 'home' button to id_types.
2025-07-16 11:57:56,287 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 39] --> Extracted id_types: [{'id': 'ledger_report', 'text': 'Ledger Report'}, {'id': 'home', 'text': 'home'}, {'id': 'profit_and_loss_statement', 'text': 'Profit and loss statement'}, {'id': 'my_details', 'text': 'My details'}, {'id': 'dp_statement', 'text': 'DP Statement'}, {'id': 'brokerage_report', 'text': 'Brokerage Report'}, {'id': 'itr_statement', 'text': 'ITR Statement'}, {'id': 'available_margin', 'text': 'Available Margin'}, {'id': 'my_dashboard', 'text': 'My Dashboard'}, {'id': 'tds_certificate', 'text': 'TDS Certificate'}, {'id': 'stt_ctt_certificate', 'text': 'STT/CTT Certificate'}, {'id': 'markets_research_client', 'text': 'Market Research'}, {'id': 'emodification', 'text': 'E-modification'}, {'id': 'upcoming_buyback', 'text': 'Upcoming Buyback'}, {'id': 'mf_status', 'text': 'Mutual Fund Status'}, {'id': 'fund_payout_status', 'text': 'Fund Payout Status'}, {'id': 'margin_shortage', 'text': 'Margin Shortage Penalty'}, {'id': 'rta_statement', 'text': 'RTA Statement'}, {'id': 'dormant_status', 'text': 'Dormant Reactivation & Status'}, {'id': 'fund_transfer_status', 'text': 'Funds Transfer Status'}, {'id': 'stop_online_trade', 'text': 'Stop Online Trading'}, {'id': 'start_online_trade', 'text': 'Start Online Trading'}, {'id': 'grandfather_pnl', 'text': 'Grandfather Profit and Loss statement'}, {'id': 'sauda_details', 'text': 'Sauda Detail'}, {'id': 'ipo', 'text': 'IPO'}, {'id': 'digi_cmr', 'text': 'DIGI CMR Report'}, {'id': 'contract_note', 'text': 'Contract Note'}, {'id': 'dis_drf_status', 'text': 'DIS/DRF Status'}, {'id': 'segment_addition', 'text': 'Segment Addition'}, {'id': 'advisor_request', 'text': 'Advisor Request'}]
2025-07-16 11:57:56,289 mlscoringinference [INFO | llm_models.py : get_llm_model : 30] --> Using default model ID: anthropic.claude-3-sonnet-20240229-v1:0
2025-07-16 11:57:56,289 mlscoringinference [INFO | llm_models.py : get_llm_model : 34] --> Initializing ChatBedrockConverse model
2025-07-16 11:57:56,289 mlscoringinference [INFO | llm_models.py : get_llm_model : 43] --> ChatBedrockConverse model initialized successfully
2025-07-16 11:57:56,289 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 120] --> Starting ID type classification...
2025-07-16 11:57:56,291 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 141] --> length of input - 5
2025-07-16 11:57:56,291 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 168] --> Long input detected or not in deterministic, skipping classification
2025-07-16 11:57:56,291 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 73] --> Finished classifying payload ID type.
2025-07-16 11:57:56,291 mlscoringinference [INFO | main.py : communicate : 34] --> Payload request id is : b555867b-636f-459b-ac55-7da2be9a8213
2025-07-16 11:57:56,291 mlscoringinference [INFO | main.py : communicate : 97] --> new request id: req-909cba01-d2d1-4c62-88c4-6af372d5edb2
2025-07-16 11:57:56,291 mlscoringinference [INFO | main.py : communicate : 110] --> Starting new graph invocation with request_id: req-909cba01-d2d1-4c62-88c4-6af372d5edb2
2025-07-16 11:57:56,293 mlscoringinference [INFO | main.py : communicate : 119] --> Invoking graph with user query: 'What is SPEED-e of NSDL?'
2025-07-16 11:57:56,299 mlscoringinference [INFO | llm_models.py : pre_model_hook : 47] --> max tokens till now: 63
2025-07-16 11:57:56,299 mlscoringinference [INFO | supervisor_agent_v2.py : __call__ : 26] --> Assistance started..
2025-07-16 11:57:57,043 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 60] --> Received chatbot payload: user_id='NAGSYA5' session_id='df018c6b-ebfd-4cbf-905c-ec8cd392b108' client_id='NAGSYA5' role='CLIENT' token='b05c8b40-3d72-469b-b3ef-829f04894e9a' interaction=InteractionV2(type='AGENTIC_FLOW', attachement='', input=InputData(text='What is SPEED-e of NSDL?', id=None, from_date=None, to_date=None), metadata=Metadata(source='web'), request_id='e8051595-fc16-4a07-8c49-6ed76aad114f')
2025-07-16 11:57:57,043 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 61] --> Starting to classify payload ID type.
2025-07-16 11:57:57,043 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 103] --> Graph State define Initiated.
2025-07-16 11:57:57,043 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 105] --> Graph State define Successfull.
2025-07-16 11:57:57,043 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 108] --> Defining nodes in the graph.
2025-07-16 11:57:57,043 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 115] --> Registering agents and tools in the graph.
2025-07-16 11:57:57,113 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 177] --> Adding edges to the graph.
2025-07-16 11:57:57,113 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 227] --> LangGraph Supervisor created successfully.
2025-07-16 11:57:57,145 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 21] --> Reading JSON file to extract id_types.
2025-07-16 11:57:57,145 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 25] --> Loaded JSON content.
2025-07-16 11:57:57,145 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 37] --> Added default 'home' button to id_types.
2025-07-16 11:57:57,145 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 39] --> Extracted id_types: [{'id': 'ledger_report', 'text': 'Ledger Report'}, {'id': 'home', 'text': 'home'}, {'id': 'profit_and_loss_statement', 'text': 'Profit and loss statement'}, {'id': 'my_details', 'text': 'My details'}, {'id': 'dp_statement', 'text': 'DP Statement'}, {'id': 'brokerage_report', 'text': 'Brokerage Report'}, {'id': 'itr_statement', 'text': 'ITR Statement'}, {'id': 'available_margin', 'text': 'Available Margin'}, {'id': 'my_dashboard', 'text': 'My Dashboard'}, {'id': 'tds_certificate', 'text': 'TDS Certificate'}, {'id': 'stt_ctt_certificate', 'text': 'STT/CTT Certificate'}, {'id': 'markets_research_client', 'text': 'Market Research'}, {'id': 'emodification', 'text': 'E-modification'}, {'id': 'upcoming_buyback', 'text': 'Upcoming Buyback'}, {'id': 'mf_status', 'text': 'Mutual Fund Status'}, {'id': 'fund_payout_status', 'text': 'Fund Payout Status'}, {'id': 'margin_shortage', 'text': 'Margin Shortage Penalty'}, {'id': 'rta_statement', 'text': 'RTA Statement'}, {'id': 'dormant_status', 'text': 'Dormant Reactivation & Status'}, {'id': 'fund_transfer_status', 'text': 'Funds Transfer Status'}, {'id': 'stop_online_trade', 'text': 'Stop Online Trading'}, {'id': 'start_online_trade', 'text': 'Start Online Trading'}, {'id': 'grandfather_pnl', 'text': 'Grandfather Profit and Loss statement'}, {'id': 'sauda_details', 'text': 'Sauda Detail'}, {'id': 'ipo', 'text': 'IPO'}, {'id': 'digi_cmr', 'text': 'DIGI CMR Report'}, {'id': 'contract_note', 'text': 'Contract Note'}, {'id': 'dis_drf_status', 'text': 'DIS/DRF Status'}, {'id': 'segment_addition', 'text': 'Segment Addition'}, {'id': 'advisor_request', 'text': 'Advisor Request'}]
2025-07-16 11:57:57,145 mlscoringinference [INFO | llm_models.py : get_llm_model : 30] --> Using default model ID: anthropic.claude-3-sonnet-20240229-v1:0
2025-07-16 11:57:57,145 mlscoringinference [INFO | llm_models.py : get_llm_model : 34] --> Initializing ChatBedrockConverse model
2025-07-16 11:57:57,145 mlscoringinference [INFO | llm_models.py : get_llm_model : 43] --> ChatBedrockConverse model initialized successfully
2025-07-16 11:57:57,145 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 120] --> Starting ID type classification...
2025-07-16 11:57:57,145 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 141] --> length of input - 5
2025-07-16 11:57:57,145 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 168] --> Long input detected or not in deterministic, skipping classification
2025-07-16 11:57:57,145 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 73] --> Finished classifying payload ID type.
2025-07-16 11:57:57,145 mlscoringinference [INFO | main.py : communicate : 34] --> Payload request id is : e8051595-fc16-4a07-8c49-6ed76aad114f
2025-07-16 11:57:57,145 mlscoringinference [INFO | main.py : communicate : 97] --> new request id: req-2d69f7a3-26d0-432e-b63c-b3e5554fbd0d
2025-07-16 11:57:57,145 mlscoringinference [INFO | main.py : communicate : 110] --> Starting new graph invocation with request_id: req-2d69f7a3-26d0-432e-b63c-b3e5554fbd0d
2025-07-16 11:57:57,155 mlscoringinference [INFO | main.py : communicate : 119] --> Invoking graph with user query: 'What is SPEED-e of NSDL?'
2025-07-16 11:57:57,159 mlscoringinference [INFO | llm_models.py : pre_model_hook : 47] --> max tokens till now: 73
2025-07-16 11:57:57,159 mlscoringinference [INFO | supervisor_agent_v2.py : __call__ : 26] --> Assistance started..
2025-07-16 11:57:57,159 mlscoringinference [INFO | supervisor_agent_v2.py : __call__ : 39] --> Assistance Break.
2025-07-16 11:57:57,159 mlscoringinference [INFO | supervisor_agent_v2.py : __call__ : 42] --> Assitance completed.
2025-07-16 11:57:57,170 mlscoringinference [INFO | dynamic_router.py : route_primary_assistant : 15] --> Primary Router function Activated.
2025-07-16 11:57:57,170 mlscoringinference [INFO | dynamic_router.py : route_primary_assistant : 24] --> Primary Router state Routed to : InformationCentreAgent.
2025-07-16 11:57:57,170 mlscoringinference [INFO | information_center_agent.py : __call__ : 59] --> Information react agent initiated...
2025-07-16 11:57:57,170 mlscoringinference [INFO | state_utils.py : inject_tool_message : 21] --> Tool message injection Initiated.
2025-07-16 11:57:57,170 mlscoringinference [INFO | state_utils.py : inject_tool_message : 42] --> Tool message for InformationCentreAgent injected successfully
2025-07-16 11:57:57,170 mlscoringinference [INFO | llm_models.py : pre_model_hook : 47] --> max tokens till now: 134
2025-07-16 11:57:57,170 mlscoringinference [INFO | information_center_agent.py : __call__ : 81] --> Invoking Information React agent with inputs...
2025-07-16 11:57:57,186 mlscoringinference [INFO | main.py : communicate : 154] --> Snapshot Data in except part : 3
2025-07-16 11:57:57,186 mlscoringinference [INFO | main.py : communicate : 156] --> Last message in except state: content=[{'type': 'tool_use', 'name': 'InformationCentreAgent', 'input': {'instruction': 'What is SPEED-e of NSDL?'}, 'id': 'tooluse_Aw2zv2ZDTKKuJCWmKrp3Ew'}] additional_kwargs={} response_metadata={'ResponseMetadata': {'RequestId': '25b6828b-bd3d-4cfd-bb41-768429cfd5ef', 'HTTPStatusCode': 200, 'HTTPHeaders': {'date': 'Wed, 16 Jul 2025 06:27:57 GMT', 'content-type': 'application/json', 'content-length': '316', 'connection': 'keep-alive', 'x-amzn-requestid': '25b6828b-bd3d-4cfd-bb41-768429cfd5ef'}, 'RetryAttempts': 0}, 'stopReason': 'tool_use', 'metrics': {'latencyMs': [2044]}, 'model_name': 'anthropic.claude-3-sonnet-20240229-v1:0'} id='run--a250fe26-f993-4a94-9c5c-738f5cea332b-0' tool_calls=[{'name': 'InformationCentreAgent', 'args': {'instruction': 'What is SPEED-e of NSDL?'}, 'id': 'tooluse_Aw2zv2ZDTKKuJCWmKrp3Ew', 'type': 'tool_call'}] usage_metadata={'input_tokens': 3246, 'output_tokens': 69, 'total_tokens': 3315, 'input_token_details': {'cache_creation': 0, 'cache_read': 0}}, type: <class 'langchain_core.messages.ai.AIMessage'>
2025-07-16 11:57:57,186 mlscoringinference [INFO | state_utils.py : generate_remove_messages : 55] --> Generating RemoveMessage actions.
2025-07-16 11:57:57,188 mlscoringinference [INFO | state_utils.py : generate_remove_messages : 64] --> RemoveMessage generation completed.
2025-07-16 11:57:57,188 mlscoringinference [INFO | main.py : communicate : 166] --> Messages to remove: 0
2025-07-16 11:57:57,188 mlscoringinference [INFO | dynamic_router.py : route_primary_assistant : 15] --> Primary Router function Activated.
2025-07-16 11:57:57,188 mlscoringinference [INFO | dynamic_router.py : route_primary_assistant : 24] --> Primary Router state Routed to : InformationCentreAgent.
2025-07-16 11:57:57,188 mlscoringinference [INFO | main.py : communicate : 172] --> Snapshot Data in recover part : 3
